	mean	Vm_per_gen	Vm_per_median_gen	Vm_per_mut	Vm_per_median_mut	median	abs_mean	abs_median	k0	k4	k0:k4	k0:k4_Group
ChCC-v11002592m.g	0.2420245299150182	0.000358785765307	0.0003566814840202	0.0016709703772053	0.0021042384093242	0.075185022129057	0.2420245299150182	0.075185022129057	0.0654722993105784	0.4989676695427343	0.13121551416463265	(0.0, 0.4]
ChCC-v11002595m.g	-1.93900361460735	0.0088499153008917	0.0087980104792465	0.0412166471986748	0.0519037640176916	-2.1860506622401	1.93900361460735	2.1860506622401	0.1883286214616236	0.6289338443215404	0.2994410670724554	(0.0, 0.4]
ChCC-v11002597m.g	-0.8668086043767731	0.0034445179557107	0.003424315831276	0.0160421288253148	0.0202017127903921	-0.465020755429099	0.8668086043767731	0.465020755429099	0.04388203064407	0.3795814754158887	0.11560635459354444	(0.0, 0.4]
ChCC-v11002598m.g	-0.459081537715493	0.0015635121970511	0.0015543421859302	0.007281734166449	0.009169824270109	0.0	0.459081537715493	0.0	0.1262817530689542	0.3848513202109899	0.32813127157709066	(0.0, 0.4]
ChCC-v11002600m.g	-0.365577211092343	0.0033071831725687	0.0032877865176987	0.015402520522589	0.0193962596382128	0.0201587694028117	0.365577211092343	0.0201587694028117	0.1051652855814894	0.4232050936570528	0.24849721129942454	(0.0, 0.4]
ChCC-v11002601m.g	0.7132552429655059	0.0018961144073103	0.0018849936816554	0.008830760060106	0.011120499055812	0.690592004407633	0.7132552429655059	0.690592004407633	0.0678977078211017	0.4109582736798485	0.16521800914999096	(0.0, 0.4]
ChCC-v11002603m.g	0.6124337644155408	0.0010654811765376	0.0010592321212015	0.0049622578586435	0.0062489280034948	0.515376836150974	0.6124337644155408	0.515376836150974	0.1245834332151738	0.3646876842620221	0.34161678222635744	(0.0, 0.4]
ChCC-v11002606m.g	-0.00548036719407206	0.0018100991693942	0.0017994829237746	0.0084301619081056	0.0106160293000085	-0.158917508559219	0.00548036719407206	0.158917508559219	0.0784973186626746	0.4351473717265826	0.1803924917464446	(0.0, 0.4]
ChCC-v11002607m.g	0.6111590990523162	0.0024625549687743	0.0024481120648481	0.0114688396334244	0.014442609633448	0.621602900114483	0.6111590990523162	0.621602900114483				
ChCC-v11002611m.g	0.3671006100973945	0.0033594045650752	0.0033397016313345	0.0156457308402004	0.019702532268083	0.0298902258928194	0.3671006100973945	0.0298902258928194	0.0390169615897734	0.3006663308105645	0.12976830988886523	(0.0, 0.4]
ChCC-v11002612m.g	0.21857994571412248	0.0002688738006526	0.0002672968537335	0.0012522240276524	0.0015769147867671	0.270942818964299	0.21857994571412248	0.270942818964299	0.0462441536107535	0.2300067415804447	0.20105564425197353	(0.0, 0.4]
ChCC-v11002614m.g	0.6673947596453454	0.0037603416137322	0.0037382871811021	0.0175130120877067	0.0220539832426869	0.375607837695343	0.6673947596453454	0.375607837695343				
ChCC-v11002616m.g	-0.6940726866824185	0.0017874638240752	0.0017769803349308	0.0083247424763352	0.0104832755298362	-0.698314056537859	0.6940726866824185	0.698314056537859				
ChCC-v11002617m.g	1.3756276145141193	0.0046162372726512	0.0045891630053659	0.0214991688149904	0.0270737156123086	1.4468534984102	1.3756276145141193	1.4468534984102	0.1972382381311628	0.6596196657402191	0.29901812874215	(0.0, 0.4]
ChCC-v11002623m.g	-0.5938750544159531	0.0023967206139159	0.0023826638289898	0.0111622297636692	0.0140564985010078	0.0	0.5938750544159531	0.0	0.0489303914013007	0.5472126452560026	0.08941750857824125	(0.0, 0.4]
ChCC-v11002625m.g	0.0893923165124927	0.0003017358596515	0.0002999661765024	0.0014052722598593	0.0017696470895549	0.215883809401193	0.0893923165124927	0.215883809401193	0.0193346136259655	0.1769096368851341	0.10929090108595553	(0.0, 0.4]
ChCC-v11002627m.g	-1.4802965307783817	0.006502630563659	0.006464492585141	0.0302846547897072	0.0381372014076088	-2.16973506211858	1.4802965307783817	2.16973506211858				
ChCC-v11002628m.g	-0.01654109968408683	0.0003265750745359	0.0003246597091994	0.0015209557575845	0.0019153263083843	0.0360774445489283	0.01654109968408683	0.0360774445489283				
ChCC-v11002629m.g	-0.15340869827149334	0.001709159712096	0.0016991354771736	0.0079600572959781	0.0100240306657217	-0.44555429984845	0.15340869827149334	0.44555429984845	0.1643238243756853	0.4540561996889538	0.36190195065776776	(0.0, 0.4]
ChCC-v11002632m.g	-0.6591710862463255	0.0023337425378085	0.0023200551197856	0.0108689224205009	0.0136871391241744	0.0	0.6591710862463255	0.0	0.1324404230931447	0.4408399986765892	0.3004274192240577	(0.0, 0.4]
ChCC-v11002634m.g	-0.6404283530908589	0.0020826488424326	0.0020704340908739	0.0096995055499147	0.012214502667438	-1.00322139453349	0.6404283530908589	1.00322139453349				
ChCC-v11002639m.g	0.47893528601564583	0.0012652680241088	0.0012578472173675	0.0058927237141131	0.0074206555328114	0.432278641257723	0.47893528601564583	0.432278641257723	0.0516304375181375	0.2464330940806535	0.20951097380305467	(0.0, 0.4]
ChCC-v11002641m.g	-0.4701657526263437	0.0013675885913891	0.0013595676737298	0.0063692605598767	0.0080207542227661	-0.612707174162932	0.4701657526263437	0.612707174162932	0.0581079775566176	0.2712904193589805	0.2141910418138548	(0.0, 0.4]
ChCC-v11002642m.g	-0.6016813081283409	0.0137620528362087	0.0136813382899504	0.0640939101894433	0.080712901595522	0.235137852568177	0.6016813081283409	0.235137852568177	0.1421599512888747	0.3963395204025619	0.3586822508754184	(0.0, 0.4]
ChCC-v11002645m.g	0.04725385169696444	0.0006125871178685	0.0006089942896872	0.0028529976002251	0.0035927549727986	0.0096726618989593	0.04725385169696444	0.0096726618989593	0.1460060791975748	0.2996999914918247	0.48717411859371906	(0.4, 0.8]
ChCC-v11002646m.g	-0.8134097947809134	0.0030739122007918	0.0030558836819743	0.0143161092950768	0.0180281514632039	-0.683206167522573	0.8134097947809134	0.683206167522573	0.1423666076020486	0.4116036538734051	0.3458827594514883	(0.0, 0.4]
ChCC-v11002649m.g	-0.33003932762581906	0.0004242826584109	0.0004217942373398	0.0019760085887462	0.0024883703662949	-0.243192358530026	0.33003932762581906	0.243192358530026				
ChCC-v11002650m.g	0.5377847313124163	0.0021222930656212	0.002109845800387	0.0098841403068669	0.0124470116051038	0.274203204498093	0.5377847313124163	0.274203204498093	0.0622688134041145	0.4892438895297678	0.12727560780363265	(0.0, 0.4]
ChCC-v11002651m.g	-0.33592940705262253	0.0018718809969129	0.0018609024003973	0.0087178979712824	0.0109783728125829	0.0	0.33592940705262253	0.0	0.1012772128529571	0.3445341545759965	0.29395405798764607	(0.0, 0.4]
ChCC-v11002653m.g	1.305958938388059	0.0065092174655366	0.0064710408547881	0.0303153319206841	0.0381758328508528	1.05388248985083	1.305958938388059	1.05388248985083	0.0702445901967205	0.596030535532081	0.11785401251969854	(0.0, 0.4]
ChCC-v11002656m.g	0.49265767226174384	0.0008776393472644	0.000872491985709	0.0040874234514119	0.0051472566713113	0.454344462546174	0.49265767226174384	0.454344462546174				
ChCC-v11002660m.g	-0.8829085580645682	0.0021237216131172	0.0021112659694409	0.0098907934708971	0.0124553898764884	-0.848668739271978	0.8829085580645682	0.848668739271978	0.3774006581993865	0.7638345874372747	0.494086893165699	(0.4, 0.8]
ChCC-v11002661m.g	-0.0625770974703859	0.00024766989154	0.0002462173057117	0.0011534712134827	0.0014525562299432	-0.0903193197834557	0.0625770974703859	0.0903193197834557	0.0986767118187373	0.4408399986765892	0.22383792785356782	(0.0, 0.4]
ChCC-v11002662m.g	0.518187885188746	0.0016843330279405	0.0016744544017126	0.0078444321575266	0.0098784249382163	0.278040034371569	0.518187885188746	0.278040034371569				
ChCC-v11002664m.g	0.4714403762402185	0.0011650474141921	0.0011582144021026	0.0054259669847516	0.0068328728580666	0.393389785764578	0.4714403762402185	0.393389785764578	0.0230590323162921	0.1955131298622923	0.11794109343210606	(0.0, 0.4]
ChCC-v11002666m.g	0.022980206638577236	0.000290142550233	0.0002884408619332	0.0013512788228689	0.0017016536256871	0.0473570023842173	0.022980206638577236	0.0473570023842173	0.0955097891690818	0.4862224607959452	0.1964322853632316	(0.0, 0.4]
ChCC-v11002667m.g	0.3047606154560128	0.0012781311291512	0.0012706348801994	0.0059526309611756	0.0074960962060785	0.116334539847469	0.3047606154560128	0.116334539847469	0.0095847949847991	0.1721808312333752	0.05566702702118912	(0.0, 0.4]
ChCC-v11002669m.g	0.9530235412443867	0.0026098691787423	0.002594562275836	0.0121549250492916	0.0153065910084857	0.742857984640052	0.9530235412443867	0.742857984640052	0.002186590470093	0.1328382966891956	0.016460542814765302	(0.0, 0.4]
ChCC-v11002672m.g	-0.8432917725674464	0.0033633185484942	0.0033435926592104	0.0156639594071681	0.0197254873433396	-0.505355540507766	0.8432917725674464	0.505355540507766				
ChCC-v11002674m.g	0.4694079123444395	0.0031724296688689	0.0031538233443396	0.014774933994137	0.0186059454014328	0.636068470624194	0.4694079123444395	0.636068470624194	0.0507085033237703	0.2274879711196765	0.22290630609692172	(0.0, 0.4]
ChCC-v11002676m.g	0.7638131713008918	0.0017162513382047	0.0017061855108403	0.0079930850755045	0.0100656222601642	0.814330124296303	0.7638131713008918	0.814330124296303	0.2050209506061204	0.7158778210161105	0.28639097983943057	(0.0, 0.4]
ChCC-v11002683m.g	0.14991854053855447	0.0016720774625639	0.0016622707153216	0.0077873544006017	0.0098065474171795	-0.147930732958091	0.14991854053855447	0.147930732958091	0.0863019973385904	0.4090126580824501	0.21100079822271262	(0.0, 0.4]
ChCC-v11002685m.g	1.2202012851281951	0.0068105173531907	0.0067705736162723	0.0317185737312796	0.0399429230133746	1.01375311724056	1.2202012851281951	1.01375311724056	0.0930658388153415	0.4112795222709318	0.22628366786040482	(0.0, 0.4]
ChCC-v11002686m.g	-0.11109683708056206	0.0007184950948222	0.0007142811155374	0.003346242063388	0.0042138934194955	-0.0574704705756772	0.11109683708056206	0.0574704705756772	0.0420368635392471	0.2112776303095851	0.19896504650137586	(0.0, 0.4]
ChCC-v11002688m.g	0.2501449835283963	0.0002748465333346	0.0002732345562922	0.0012800407928303	0.0016119441963299	0.255624751356622	0.2501449835283963	0.255624751356622				
ChCC-v11002692m.g	-0.5794128738230688	0.0016508157812739	0.0016411337339567	0.0076883325244837	0.0096818500329929	-0.0017488516453357	0.5794128738230688	0.0017488516453357				
ChCC-v11002695m.g	0.7731844661116163	0.0023780866969463	0.0023641392000873	0.0110754461555157	0.0139472126608352	0.621332260161791	0.7731844661116163	0.621332260161791	0.0403134416387507	0.2097940725852644	0.19215720035353492	(0.0, 0.4]
ChCC-v11002696m.g	-1.7021503991623168	0.0071142020181693	0.0070724771683434	0.0331329221482423	0.0417239996283397	-1.84343583780916	1.7021503991623168	1.84343583780916	0.0571024790858328	0.2593384686266293	0.22018514795829802	(0.0, 0.4]
ChCC-v11002697m.g	-0.39683797574364554	0.0044876648592449	0.004461344670158	0.020900369434129	0.0263196527791928	-0.238440473277396	0.39683797574364554	0.238440473277396	0.4626617543324184	0.807212109202516	0.5731600765869388	(0.4, 0.8]
ChCC-v11002699m.g	-0.8026870350423815	0.0042412694961048	0.0042163944177272	0.0197528340726426	0.0248745715158516	-0.757791178641751	0.8026870350423815	0.757791178641751	0.1545351715568876	0.4348638714397065	0.3553644754282922	(0.0, 0.4]
ChCC-v11002700m.g	0.5167765553674115	0.0017736113450237	0.001763209100776	0.0082602274247805	0.0104020322885957	0.575286430915388	0.5167765553674115	0.575286430915388	0.0372747514142043	0.3040988310811232	0.12257446462943052	(0.0, 0.4]
ChCC-v11002701m.g	-0.3098574521408018	0.0006234873516154	0.0006198305934789	0.0029037631808499	0.0036566836253227	-0.197797308839859	0.3098574521408018	0.197797308839859	0.1553320590112496	0.3401934018579565	0.4565992701883929	(0.4, 0.8]
ChCC-v11002703m.g	0.0742598076857325	0.0009440174098398	0.0009384807404343	0.0043965655272265	0.0055365565887373	-0.0726831853170389	0.0742598076857325	0.0726831853170389	0.2304388338749624	0.6444270011940606	0.357587179692939	(0.0, 0.4]
ChCC-v11002704m.g	-0.11067140305931025	0.0008171179968039	0.0008123255934367	0.0038055577990179	0.0047923057157901	-0.0719621537567604	0.11067140305931025	0.0719621537567604	0.0433333505001085	0.2031562156015498	0.21330063848550015	(0.0, 0.4]
ChCC-v11002705m.g	-2.34322955476772	0.0143120641713623	0.014228123804372	0.066655474044638	0.0839386565972667	-2.34831346382036	2.34322955476772	2.34831346382036				
ChCC-v11002707m.g	0.3172920124937348	0.001964018957284	0.0019524999709187	0.009147011434757	0.0115187516512022	0.374205673573394	0.3172920124937348	0.374205673573394	0.1047034760559375	0.3722336856613026	0.28128425795189244	(0.0, 0.4]
ChCC-v11002708m.g	-0.14313094859691378	0.0024101912801288	0.0023960554896413	0.0112249666010231	0.0141355024526281	-0.535930942635723	0.14313094859691378	0.535930942635723				
ChCC-v11002709m.g	-1.6015527540203855	0.0066632790315642	0.0066241988485402	0.0310328417496423	0.0390793867149774	-1.81834598430379	1.6015527540203855	1.81834598430379	0.0941776075249685	0.3517867314264637	0.26771222195643	(0.0, 0.4]
ChCC-v11002710m.g	0.32881158471480004	0.0003778896277286	0.0003756733021411	0.0017599426589495	0.0022162804270436	0.331290469503772	0.32881158471480004	0.331290469503772	0.0289382673984953	0.1698126574943841	0.17041289987144995	(0.0, 0.4]
ChCC-v11002713m.g	0.9860136724143838	0.0050904446637614	0.0050605891664618	0.0237076915040632	0.0298548889554192	0.377972773209024	0.9860136724143838	0.377972773209024				
ChCC-v11002720m.g	1.7029647025140302	0.0073680489779578	0.0073248353137507	0.0343151617774744	0.043212783673103	1.59382152939979	1.7029647025140302	1.59382152939979				
ChCC-v11002723m.g	0.7938968473985903	0.0036378556473091	0.0036165195958188	0.016942559072824	0.0213356167407991	0.781115415676053	0.7938968473985903	0.781115415676053	0.3746837997589822	0.6613249154556674	0.5665653765680624	(0.4, 0.8]
ChCC-v11002726m.g	0.40121507916094423	0.0034387366721312	0.0034185684549694	0.0160152036946723	0.0201678062084162	0.58327388440071	0.40121507916094423	0.58327388440071				
ChCC-v11002727m.g	-0.20369374298956267	0.00029756624939	0.0002958210210373	0.0013858531638269	0.0017451927914398	-0.254937787108985	0.20369374298956267	0.254937787108985	0.0370205018113046	0.275793585093988	0.1342326428611033	(0.0, 0.4]
ChCC-v11002730m.g	0.6633851355025043	0.003161440761322	0.0031428988868204	0.0147237554336582	0.0185414966869836	0.380189052802526	0.6633851355025043	0.380189052802526	0.0050933981835013	0.2267106539047002	0.02246651445697984	(0.0, 0.4]
ChCC-v11002731m.g	0.4021341026113801	0.0026183365565089	0.0026029799923665	0.0121943601071692	0.0153562512326236	-0.0377969617191705	0.4021341026113801	0.0377969617191705	0.0450924665367539	0.315984975261141	0.14270446403183543	(0.0, 0.4]
ChCC-v11002733m.g	0.13668509896540587	0.0003110815983894	0.0003092571024104	0.0014487981020029	0.0018244588026087	0.0965534677847354	0.13668509896540587	0.0965534677847354	-0.0	0.1613335347127091	-0.0	
ChCC-v11002734m.g	0.03515599068292154	0.0031652549492871	0.0031466907045437	0.0147415192239728	0.0185638664730583	0.21410149384062	0.03515599068292154	0.21410149384062	0.0798094452064726	0.3460945330970544	0.23060013254844403	(0.0, 0.4]
ChCC-v11002735m.g	-0.19443993947253213	0.0027379703982367	0.0027219121806879	0.0127515299421192	0.0160578903419773	-0.576240511065885	0.19443993947253213	0.576240511065885	0.0822436775026586	0.3975427392704088	0.2068800895561481	(0.0, 0.4]
ChCC-v11002736m.g	-0.3940978151147695	0.0013958899577396	0.001387703052348	0.0065010683108495	0.0081867385729539	-0.280755733454038	0.3940978151147695	0.280755733454038	0.0445174487484484	0.2433179235787787	0.18296000596123388	(0.0, 0.4]
ChCC-v11002737m.g	0.10017589266806035	0.0009881681356994	0.0009823725219455	0.0046021883868191	0.0057954956608431	0.0186451623472617	0.10017589266806035	0.0186451623472617	0.1489225525910148	0.4309991827045664	0.34552861946630553	(0.0, 0.4]
ChCC-v11002740m.g	0.027617776198159714	0.0002308306086915	0.0002294767853873	0.0010750457419783	0.0013537957182908	0.0550086119938362	0.027617776198159714	0.0550086119938362	0.0317727067563143	0.3144153623824873	0.10105328987602934	(0.0, 0.4]
ChCC-v11002743m.g	-0.0019438473653794475	0.00344331280292	0.0034231177467158	0.0160365160758472	0.0201946447039839	0.0287051990364477	0.0019438473653794475	0.0287051990364477	0.1450207995919323	0.4899229298658771	0.2960073733059068	(0.0, 0.4]
ChCC-v11002751m.g	0.02714575859882686	0.0004390135933415	0.0004364387752232	0.0020446148665805	0.002574765653075	-0.233785100254201	0.02714575859882686	0.233785100254201	0.0041436569489774	0.1307650403585833	0.031687803847379105	(0.0, 0.4]
ChCC-v11002753m.g	0.6075920303980762	0.0010767971867896	0.001070481762966	0.0050149598322103	0.0063152951387471	0.637323739465265	0.6075920303980762	0.637323739465265	0.0859740992271463	0.4705468522478737	0.18271102827791746	(0.0, 0.4]
ChCC-v11002755m.g	0.34132472570451494	0.0007248359829689	0.0007205848143262	0.003375773436377	0.0042510820197073	0.280391460224352	0.34132472570451494	0.280391460224352	0.0234165361960199	0.4073148644881592	0.05749001138332045	(0.0, 0.4]
ChCC-v11002758m.g	-0.16098438009626748	0.0024162532779402	0.0024020819337886	0.0112531991000488	0.0141710553921963	0.0095403214343503	0.16098438009626748	0.0095403214343503	0.0204790880177005	0.2168445870180108	0.09444131531860436	(0.0, 0.4]
ChCC-v11002762m.g	0.9966544839187592	0.0041546354211823	0.0041302684523238	0.0193493538154807	0.0243664723501775	0.776544823681225	0.9966544839187592	0.776544823681225	0.0633397733455261	0.3706720004439064	0.17087822460199895	(0.0, 0.4]
ChCC-v11002763m.g	-0.8154183574262335	0.0035309094503007	0.0035102006390824	0.0164444793148298	0.0207083892495308	-0.581567008464392	0.8154183574262335	0.581567008464392	0.0595411700953046	0.3212166912550658	0.18536138288039725	(0.0, 0.4]
ChCC-v11002765m.g	0.675505256767561	0.0019615745483377	0.0019500698984497	0.0091356271064638	0.0115044154659618	0.460416010620898	0.675505256767561	0.460416010620898	0.0846813217083304	0.4291666112707557	0.1973157265370442	(0.0, 0.4]
